id,name,quality,level,required_level,item_class_name,item_class_id,item_subclass_name,item_subclass_id,inventory_type,purchase_price,sell_price,is_equippable
82957,Contender's Spirit Boots,RARE,39,35,Armor,4,Plate,4,FEET,95252,19050,True
37786,Legguards of the Forlorn Seas,RARE,33,28,Armor,4,Plate,4,LEGS,2981088,596217,True
23476,Squire's Shirt,UNCOMMON,1,0,Armor,4,Miscellaneous,0,BODY,7,1,True
37821,Raine's Signet of Blasting,RARE,33,28,Armor,4,Miscellaneous,0,FINGER,163221,40805,True
16819,Vambraces of Prophecy,EPIC,29,25,Armor,4,Cloth,1,WRIST,119513,23902,True
8252,Imperial Red Robe,UNCOMMON,28,22,Armor,4,Cloth,1,ROBE,2108454,421690,True
1415,Carpenter's Mallet,POOR,4,2,Weapon,2,Mace,4,WEAPONMAINHAND,363,72,True
159486,Zocali Waraxe,UNCOMMON,58,50,Weapon,2,Axe,1,TWOHWEAPON,4847819,969563,True
164451,Swarmfury Waistcord,UNCOMMON,60,50,Armor,4,Cloth,1,WAIST,1085561,217112,True
20906,Braided Copper Ring,UNCOMMON,8,5,Armor,4,Miscellaneous,0,FINGER,1000,250,True
60826,Stone Hearth Splitter,COMMON,29,29,Weapon,2,Axe,1,TWOHWEAPON,2414759,482951,True
115991,Shifting Iron Choker,RARE,42,37,Armor,4,Miscellaneous,0,NECK,43382,8676,True
82101,Barbarian Bow,UNCOMMON,37,32,Weapon,2,Bow,2,RANGED,4439048,887809,True
69970,Plans: Emberforged Elementium Boots,EPIC,32,0,Recipe,9,Blacksmithing,4,NON_EQUIP,75000,18750,False
87418,Lerah's Ribsmasher,RARE,39,32,Weapon,2,Mace,5,TWOHWEAPON,5518549,1103709,True
19257,Warlords Deck,EPIC,25,0,Quest,12,Quest,0,NON_EQUIP,200000,50000,False
14432,Windchaser Amice,UNCOMMON,24,17,Armor,4,Cloth,1,SHOULDER,657876,131575,True
204103,Obsidian Combatant's Resilient Wristwraps,UNCOMMON,330,70,Armor,4,Leather,2,WRIST,99196,19839,True
24846,Fenclaw Waistband,UNCOMMON,30,25,Armor,4,Mail,3,WAIST,1203364,240672,True
77173,Rooftop Griptoes,EPIC,37,32,Armor,4,Leather,2,FEET,2593000,192656,True
14774,Ravager's Crown,UNCOMMON,23,16,Armor,4,Mail,3,HEAD,584496,116899,True
30306,Pattern: Boots of Utter Darkness,EPIC,1,0,Recipe,9,Leatherworking,1,NON_EQUIP,240000,60000,False
8226,The Butcher,RARE,19,12,Weapon,2,Sword,7,WEAPON,80790,16158,True
55369,Blackwolf Scepter,UNCOMMON,36,32,Weapon,2,Mace,4,WEAPON,3560393,712078,True
7734,Six Demon Bag,RARE,26,20,Armor,4,Miscellaneous,0,TRINKET,61980,15495,True
167966,Notorious Combatant's Plate Boots,EPIC,60,50,Armor,4,Plate,4,FEET,2768726,553745,True
55286,Mardenholde Axe,UNCOMMON,36,31,Weapon,2,Axe,0,WEAPON,3428383,685676,True
19049,Timbermaw Brawlers,RARE,29,24,Armor,4,Leather,2,HAND,30423,6084,True
6786,Simple Dress,COMMON,1,0,Armor,4,Cloth,1,ROBE,40,8,True
90757,Scruffy Cloth Belt,POOR,35,33,Armor,4,Cloth,1,WAIST,496007,99201,True
15636,Formidable Belt,UNCOMMON,25,19,Armor,4,Mail,3,WAIST,800561,160112,True
2226,Ogremage Staff,UNCOMMON,17,10,Weapon,2,Staff,10,TWOHWEAPON,44136,8827,True
6417,Aurora Cloak,UNCOMMON,21,14,Armor,4,Cloth,1,CLOAK,160383,32076,True
10186,Swashbuckler's Gloves,UNCOMMON,27,21,Armor,4,Leather,2,HAND,1005504,201100,True
36117,Taunka Tunic,UNCOMMON,33,28,Armor,4,Leather,2,CHEST,2363917,472783,True
199238,Schematic: Sticky Warp Grenade,RARE,1,1,Recipe,9,Engineering,3,NON_EQUIP,2000000,500000,False
75117,Vicious Wyrmhide Belt,RARE,37,32,Armor,4,Leather,2,WAIST,45164,9032,True
201374,Tuskarr Fishing Pike,RARE,1,60,Weapon,2,Polearm,6,TWOHWEAPON,800000,200000,True
186686,Pallid Oracle Bones,RARE,1,1,Consumable,0,Other,8,NON_EQUIP,0,0,False
6716,Schematic: EZ-Thro Dynamite,UNCOMMON,1,0,Recipe,9,Engineering,3,NON_EQUIP,800,200,False
210130,Wildleaf Javelin,UNCOMMON,415,70,Weapon,2,Polearm,6,TWOHWEAPON,4747673,949534,True
139406,Sea Dog Boots,UNCOMMON,44,40,Armor,4,Leather,2,FEET,1045224,209044,True
121061,Ettinbone Pauldrons,UNCOMMON,44,40,Armor,4,Plate,4,SHOULDER,1016974,203394,True
94073,Timeworn Shadowtooth Wristwraps,UNCOMMON,38,35,Armor,4,Leather,2,WRIST,337935,67587,True
7918,Heavy Mithril Shoulder,UNCOMMON,24,17,Armor,4,Plate,4,SHOULDER,18379,3675,True
71265,Emberflame Bracers,EPIC,37,32,Armor,4,Cloth,1,WRIST,1717200,127097,True
190939,Walking Staff of the Enlightened Journey,EPIC,1,60,Weapon,2,Staff,10,TWOHWEAPON,194,38,True
55609,Hiri'watha Legguards,UNCOMMON,36,30,Armor,4,Mail,3,LEGS,2436233,487246,True
204100,Obsidian Combatant's Resilient Belt,UNCOMMON,330,70,Armor,4,Leather,2,WAIST,95594,19118,True
7058,Crimson Silk Vest,UNCOMMON,20,13,Armor,4,Cloth,1,CHEST,12962,2592,True
12017,Prismatic Band,UNCOMMON,29,25,Armor,4,Miscellaneous,0,FINGER,35853,8963,True
93570,Crafted Dreadful Gladiator's Leather Gloves,RARE,39,35,Armor,4,Leather,2,HAND,129609,25921,True
24204,Design: Smooth Dawnstone,RARE,27,0,Recipe,9,Jewelcrafting,10,NON_EQUIP,120000,30000,False
78289,Replica Bindings of Elements,RARE,1,22,Armor,4,Mail,3,WRIST,39,7,True
159125,Darkmoon Deck: Fathoms,EPIC,60,50,Armor,4,Miscellaneous,0,TRINKET,2100467,420093,True
10030,Admiral's Hat,UNCOMMON,25,19,Armor,4,Cloth,1,HEAD,20118,4023,True
75097,Vicious Charscale Legs,RARE,37,32,Armor,4,Mail,3,LEGS,92971,18594,True
188706,Rotten Leather Handwraps,POOR,200,50,Armor,4,Leather,2,HAND,497416,99483,True
15349,Headhunter's Belt,UNCOMMON,19,12,Armor,4,Leather,2,WAIST,48374,9674,True
98774,Crafted Malevolent Gladiator's Drape of Meditation,RARE,39,35,Armor,4,Cloth,1,CLOAK,181814,36362,True
6333,Spikelash Dagger,UNCOMMON,14,8,Weapon,2,Dagger,15,WEAPON,13917,2783,True
106706,Voidwrap Handwraps,UNCOMMON,43,39,Armor,4,Cloth,1,HAND,1241007,248201,True
16713,Shadowcraft Belt,RARE,28,22,Armor,4,Leather,2,WAIST,78827,15765,True
4785,Brimstone Belt,UNCOMMON,15,9,Armor,4,Cloth,1,WAIST,7017,1403,True
42438,Lovely Cake,COMMON,32,28,Consumable,0,Other,8,NON_EQUIP,180000,4000,False
93502,Crafted Dreadful Gladiator's Silk Robe,RARE,39,35,Armor,4,Cloth,1,ROBE,257820,51564,True
3233,Gnoll Hide Sack,COMMON,8,0,Container,1,Bag,0,BAG,850,212,True
50450,Leggings of Dubious Charms,EPIC,35,30,Armor,4,Mail,3,LEGS,673811,134762,True
36217,Orca Spaulders,UNCOMMON,33,27,Armor,4,Mail,3,SHOULDER,1810064,362012,True
38405,Arctic Belt,UNCOMMON,33,28,Armor,4,Leather,2,WAIST,22777,4555,True
55489,Rethban Vambraces,UNCOMMON,35,29,Armor,4,Plate,4,WRIST,1191397,238279,True
31225,Illidari Bindings,RARE,31,26,Armor,4,Cloth,1,WRIST,1346841,269368,True
4042,Aurora Gloves,UNCOMMON,22,14,Armor,4,Cloth,1,HAND,149077,29815,True
116174,Nimble Burnished Cloak,EPIC,44,35,Armor,4,Cloth,1,CLOAK,534536,106907,True
186702,Pallid Bone Flute,RARE,1,1,Consumable,0,Explosives and Devices,0,NON_EQUIP,0,0,False
90793,Vermin-Gnawed Cloth Bracers,POOR,35,32,Armor,4,Cloth,1,WRIST,503346,100669,True
82469,Ancient Tome of Teleport: Dalaran,RARE,35,35,Recipe,9,Book,0,NON_EQUIP,59000,14750,False
18701,Innervating Band,RARE,24,17,Armor,4,Miscellaneous,0,FINGER,145640,36410,True
164665,Sinister Combatant's Mail Leggings,EPIC,60,50,Armor,4,Mail,3,LEGS,3546913,709382,True
31322,The Hammer of Destiny,EPIC,31,27,Weapon,2,Mace,5,TWOHWEAPON,181002,36200,True
3205,Inscribed Leather Bracers,UNCOMMON,10,6,Armor,4,Leather,2,WRIST,1619,323,True
67282,Elementium Geode,RARE,1,0,Miscellaneous,15,Companion Pets,2,NON_EQUIP,0,0,False
55377,Thondroril Crystal,UNCOMMON,36,31,Armor,4,Miscellaneous,0,HOLDABLE,2041967,408393,True
164653,Sinister Combatant's Plate Boots,EPIC,60,50,Armor,4,Plate,4,FEET,2736860,547372,True
24646,Astralaan Boots,UNCOMMON,31,26,Armor,4,Cloth,1,FEET,1724621,344924,True
153690,Solstone Ring,UNCOMMON,52,45,Armor,4,Miscellaneous,0,FINGER,863826,172765,True
58197,Rock Furrow Boots,EPIC,37,32,Armor,4,Plate,4,FEET,2338500,172361,True
206510,Death's Gamble,EPIC,29,25,Armor,4,Shield,6,SHIELD,1424,284,True
154809,Torgashell Helmet,UNCOMMON,58,50,Armor,4,Plate,4,HEAD,2098559,419711,True
14825,Symbolic Crest,UNCOMMON,23,16,Armor,4,Shield,6,SHIELD,690049,138009,True
116457,Frostbitten Axe,UNCOMMON,39,35,Weapon,2,Axe,0,WEAPON,3611059,722211,True
55645,Rocktusk Jerkin,UNCOMMON,36,30,Armor,4,Leather,2,CHEST,2464300,492860,True
204966,Neltharic Warglaive,UNCOMMON,250,70,Weapon,2,Warglaives,9,WEAPON,0,0,True
77317,Heartcrusher Wristplates,EPIC,37,32,Armor,4,Plate,4,WRIST,1835500,136375,True
3485,Green Iron Gauntlets,UNCOMMON,18,11,Armor,4,Mail,3,HAND,4798,959,True
154797,Crumbling Chain Leggings,POOR,37,40,Armor,4,Mail,3,LEGS,969851,193970,True
173198,Shrouded Cloth Pants,UNCOMMON,100,50,Armor,4,Cloth,1,LEGS,2478792,495758,True
160933,Splintered Longbow,POOR,37,45,Weapon,2,Bow,2,RANGED,1739225,347845,True
201050,Tyrhold Leggings,RARE,1,1,Armor,4,Cloth,1,LEGS,800000,200000,True
55670,Yojamba Hood,UNCOMMON,35,29,Armor,4,Leather,2,HEAD,1874783,374956,True
14906,Brutish Belt,UNCOMMON,24,17,Armor,4,Plate,4,WAIST,410382,82076,True
9886,Huntsman's Bands,UNCOMMON,22,14,Armor,4,Leather,2,WRIST,146549,29309,True
121353,Warped-Plate Pauldrons,POOR,37,40,Armor,4,Plate,4,SHOULDER,708918,141783,True
77321,Dragonbelly Bracers,EPIC,37,32,Armor,4,Mail,3,WRIST,1861700,138322,True
167806,Slimy Octopode,RARE,1,0,Miscellaneous,15,Companion Pets,2,NON_EQUIP,0,0,False
208262,Verdant Combatant's Wildercloth Sash,UNCOMMON,330,70,Armor,4,Cloth,1,WAIST,118385,23677,True
6566,Shimmering Amice,COMMON,15,9,Armor,4,Cloth,1,SHOULDER,6103,1220,True
31234,Crystalblade of the Draenei,RARE,31,26,Weapon,2,Sword,7,WEAPON,4065294,813058,True
8345,Wolfshead Helm,RARE,24,17,Armor,4,Leather,2,HEAD,21667,4333,True
170293,Uncanny Combatant's Deckpounder,EPIC,72,50,Weapon,2,Mace,5,TWOHWEAPON,6636167,1327233,True
67389,"""Carriage - Exclusive"" Enchanting Evening Purse",COMMON,20,0,Container,1,Enchanting Bag,3,BAG,800000,200000,True
85817,Contender's Wyrmhide Gloves,RARE,39,35,Armor,4,Leather,2,HAND,64483,12896,True
14730,War Paint Chestpiece,UNCOMMON,14,9,Armor,4,Mail,3,CHEST,11331,2266,True
204162,Pattern: Obsidian Combatant's Adamant Cuffs,UNCOMMON,1,1,Recipe,9,Leatherworking,1,NON_EQUIP,2000000,500000,False
36493,Furbolg Truncheon,UNCOMMON,33,28,Weapon,2,Mace,4,WEAPON,3338124,667624,True
70037,Bloodthirsty Dragonscale Boots,RARE,37,32,Armor,4,Mail,3,FEET,275917,55183,True
14282,Opulent Gloves,UNCOMMON,26,20,Armor,4,Cloth,1,HAND,944948,188989,True
77177,Splinterfoot Sandals,EPIC,37,32,Armor,4,Cloth,1,FEET,2612500,194104,True
7930,Heavy Mithril Breastplate,UNCOMMON,24,18,Armor,4,Plate,4,CHEST,23853,4770,True
70061,Bloodthirsty Embersilk Boots,RARE,37,32,Armor,4,Cloth,1,FEET,259913,51982,True
25034,Elementalist Cloak,UNCOMMON,30,25,Armor,4,Cloth,1,CLOAK,1796487,359297,True
76154,Breastplate of Despair,EPIC,37,32,Armor,4,Plate,4,CHEST,3734825,746965,True
7981,Plans: Barbaric Iron Boots,UNCOMMON,1,0,Recipe,9,Blacksmithing,4,NON_EQUIP,4400,1100,False
4355,Pattern: Icy Cloak,COMMON,1,0,Recipe,9,Tailoring,2,NON_EQUIP,1500,375,False
24598,Starfire Sandals,UNCOMMON,30,24,Armor,4,Cloth,1,FEET,1754949,350989,True
12845,Medallion of Faith,COMMON,1,0,Quest,12,Quest,0,NON_EQUIP,0,0,False
1745,Laced Mail Vest,POOR,9,5,Armor,4,Mail,3,CHEST,1158,231,True
11038,Formula: Enchant 2H Weapon - Lesser Versatility,UNCOMMON,1,0,Recipe,9,Enchanting,8,NON_EQUIP,800,200,False
40737,Pigmented Clan Bindings,EPIC,35,30,Armor,4,Mail,3,WRIST,1000000,1,True
121046,Faronaar Chain Spaulders,UNCOMMON,44,40,Armor,4,Mail,3,SHOULDER,1035441,207088,True
118865,Revolution Catalyst,RARE,43,38,Armor,4,Miscellaneous,0,FINGER,1950062,390012,True
211602,Pattern: Draconic Combatant's Adamant Treads,UNCOMMON,1,1,Recipe,9,Leatherworking,1,NON_EQUIP,2000000,500000,False
173135,Versatile Laestrite Band,UNCOMMON,100,50,Armor,4,Miscellaneous,0,FINGER,1500482,300096,True
116686,Ancestral Amulet,UNCOMMON,43,39,Armor,4,Miscellaneous,0,NECK,1110506,222101,True
8209,Tough Scorpid Boots,UNCOMMON,25,18,Armor,4,Mail,3,FEET,20106,4021,True
24997,Warmaul Vambraces,UNCOMMON,31,26,Armor,4,Plate,4,WRIST,1128580,225716,True
173054,Soul Keeper's Spire,UNCOMMON,100,50,Weapon,2,Staff,10,TWOHWEAPON,4573775,914755,True
78249,Replica Feralheart Cowl,EPIC,1,25,Armor,4,Leather,2,HEAD,77,15,True
7761,Steelclaw Reaver,RARE,21,14,Weapon,2,Axe,0,WEAPON,456135,91227,True
116697,Moonwhisper Crystal,UNCOMMON,39,35,Armor,4,Miscellaneous,0,HOLDABLE,2119723,423944,True
69966,Pattern: Don Tayo's Inferno Mittens,EPIC,32,0,Recipe,9,Tailoring,2,NON_EQUIP,75000,18750,False
3026,Reinforced Bow,COMMON,13,8,Weapon,2,Bow,2,RANGED,8258,1651,True
82425,Contender's Silk Pants,RARE,39,35,Armor,4,Cloth,1,LEGS,124005,24801,True
208266,Verdant Combatant's Draconium Gauntlets,UNCOMMON,330,70,Armor,4,Plate,4,HAND,249543,49908,True
6375,Formula: Enchant Bracer - Lesser Versatility,UNCOMMON,1,0,Recipe,9,Enchanting,8,NON_EQUIP,1000,250,False
82977,Living Steel Breastplate,EPIC,39,35,Armor,4,Plate,4,CHEST,339290,67858,True
36029,Oracle Robe,UNCOMMON,34,29,Armor,4,Cloth,1,ROBE,2418315,483663,True
36250,Mammoth Bindings,UNCOMMON,34,28,Armor,4,Mail,3,WRIST,1192659,238531,True
138293,Explorer's Pack,COMMON,35,0,Container,1,Bag,0,BAG,2000000,71,True
1521,Lumbering Ogre Axe,UNCOMMON,24,17,Weapon,2,Axe,1,TWOHWEAPON,1497837,299567,True
118841,Poellan Pendant,RARE,42,37,Armor,4,Miscellaneous,0,NECK,1272485,254497,True
151590,Empyrial Titan Crown,EPIC,50,45,Armor,4,Plate,4,HEAD,406163,81232,True
106433,Voidcaller Boots,UNCOMMON,39,35,Armor,4,Leather,2,FEET,1766884,353376,True
164478,Spider Acolyte's Leggings,UNCOMMON,60,50,Armor,4,Cloth,1,LEGS,2055393,411078,True
118833,Chain Links of Pea'dexx,RARE,43,38,Armor,4,Mail,3,WAIST,1453741,290748,True
115348,Feathered Cape,UNCOMMON,5,3,Armor,4,Cloth,1,CLOAK,651,130,True
94070,Timeworn Shadowtooth Boots,UNCOMMON,38,35,Armor,4,Leather,2,FEET,497547,99509,True
10312,Pattern: Red Mageweave Gloves,UNCOMMON,1,0,Recipe,9,Tailoring,2,NON_EQUIP,6000,1500,False
4499,Huge Brown Sack,COMMON,20,0,Container,1,Bag,0,BAG,100000,25000,True
8318,Alabaster Plate Leggings,UNCOMMON,28,22,Armor,4,Plate,4,LEGS,2000732,400146,True
82113,Barbarian Staff,UNCOMMON,37,32,Weapon,2,Staff,10,TWOHWEAPON,4292744,858548,True
176793,Honorguide Crossbow,UNCOMMON,100,50,Weapon,2,Crossbow,18,RANGEDRIGHT,4527891,905578,True
154844,Corlain Greaves,UNCOMMON,58,50,Armor,4,Plate,4,LEGS,2752999,550599,True
36305,Coldrock Pauldrons,UNCOMMON,32,27,Armor,4,Plate,4,SHOULDER,1714680,342936,True
14208,Vital Headband,UNCOMMON,21,13,Armor,4,Cloth,1,HEAD,149756,29951,True
55561,Southfury Bracers,UNCOMMON,35,29,Armor,4,Mail,3,WRIST,1277407,255481,True
164689,Sinister Combatant's Plate Armguards,EPIC,60,50,Armor,4,Plate,4,WRIST,1810581,362116,True
12774,Dawn's Edge,RARE,28,21,Weapon,2,Axe,0,WEAPON,69036,13807,True
164558,Firekin Gloves,UNCOMMON,60,50,Armor,4,Leather,2,HAND,1061731,212346,True
10372,Imbued Plate Helmet,UNCOMMON,29,23,Armor,4,Plate,4,HEAD,1561598,312319,True
4054,Insignia Leggings,UNCOMMON,20,13,Armor,4,Leather,2,LEGS,192464,38492,True
13106,Glowing Magical Bracelets,RARE,19,12,Armor,4,Cloth,1,WRIST,30096,6019,True
9901,Jazeraint Belt,UNCOMMON,22,15,Armor,4,Mail,3,WAIST,153847,30769,True
2493,Wooden Mallet,COMMON,4,2,Weapon,2,Mace,5,TWOHWEAPON,701,140,True
36325,Halgrind Carapace,UNCOMMON,33,27,Armor,4,Plate,4,CHEST,2373838,474767,True
36189,Njord Chain Vest,UNCOMMON,32,27,Armor,4,Mail,3,CHEST,2264414,452882,True
14194,Raincaller Cord,UNCOMMON,18,11,Armor,4,Cloth,1,WAIST,15695,3139,True
3321,Gray Fur Booties,COMMON,4,2,Armor,4,Leather,2,FEET,291,58,True
25726,Pattern: Comfortable Insoles,COMMON,25,0,Recipe,9,Leatherworking,1,NON_EQUIP,10000,2500,False
7437,Twilight Cuffs,UNCOMMON,21,13,Armor,4,Cloth,1,WRIST,101284,20256,True
9428,Unearthed Bands,RARE,22,15,Armor,4,Leather,2,WRIST,179037,35807,True
8488,Cat Carrier (Silver Tabby),UNCOMMON,1,0,Miscellaneous,15,Companion Pets,2,NON_EQUIP,4000,1000,False
177749,Mire-Stained Leather Footwraps,POOR,200,40,Armor,4,Leather,2,FEET,809967,161993,True
43566,Ice Striker's Cloak,EPIC,35,30,Armor,4,Cloth,1,CLOAK,68137,13627,True
122190,Ring of Blood Invitation,RARE,1,35,Quest,12,Quest,0,NON_EQUIP,0,0,False
79334,Inscribed Jade Fan,EPIC,39,35,Armor,4,Miscellaneous,0,HOLDABLE,296997,59399,True
37590,Bands of Fading Light,RARE,35,30,Armor,4,Plate,4,WRIST,1461456,292291,True
47573,Titanium Spikeguards,EPIC,35,30,Armor,4,Plate,4,WRIST,91233,18246,True
36257,Wolvar Shoulderguards,UNCOMMON,34,29,Armor,4,Mail,3,SHOULDER,1823506,364701,True
15733,Pattern: Green Dragonscale Leggings,RARE,1,0,Recipe,9,Leatherworking,1,NON_EQUIP,14000,3500,False
94190,Spectral Porcupette,RARE,1,0,Miscellaneous,15,Companion Pets,2,NON_EQUIP,2500000,625000,False
204146,Design: Obsidian Combatant's Jeweled Amulet,UNCOMMON,1,1,Recipe,9,Jewelcrafting,10,NON_EQUIP,2000000,500000,False
55701,Haldarr Waistband,UNCOMMON,36,31,Armor,4,Leather,2,WAIST,1220659,244131,True
11167,Formula: Enchant Boots - Lesser Versatility,UNCOMMON,1,0,Recipe,9,Enchanting,8,NON_EQUIP,4000,1000,False
160165,Sandscout Handwraps,UNCOMMON,58,50,Armor,4,Leather,2,HAND,1406311,281262,True
81972,Stitched Robe,UNCOMMON,37,31,Armor,4,Cloth,1,ROBE,2435404,487080,True
44686,Ethereal Terror Handwraps,RARE,35,28,Armor,4,Leather,2,HAND,1523102,304620,True
184376,Incinerated Arcane Tome,POOR,55,1,Miscellaneous,15,Junk,0,NON_EQUIP,1891396,472849,False
23825,Nigh-Invulnerability Belt,RARE,32,24,Armor,4,Cloth,1,WAIST,46522,9304,True
31226,Leggings of the Sly,RARE,31,26,Armor,4,Leather,2,LEGS,2676917,535383,True
12641,Invulnerable Mail,EPIC,29,24,Armor,4,Mail,3,CHEST,74492,14898,True
31215,Abyssal Leather Treads,RARE,32,27,Armor,4,Leather,2,FEET,2157043,431408,True
190929,Ebony Protocloak,EPIC,1,60,Armor,4,Cosmetic,5,CLOAK,44,8,True
176317,Desiccated Scale Hauberk,POOR,137,40,Armor,4,Mail,3,CHEST,1003749,200749,True
180286,Broken Fishing Pole,POOR,1,1,Miscellaneous,15,Junk,0,NON_EQUIP,15000,3750,False
18742,Stratholme Militia Shoulderguard,RARE,27,21,Armor,4,Mail,3,SHOULDER,1812495,362499,True
4314,Double-Stitched Woolen Shoulders,UNCOMMON,14,8,Armor,4,Cloth,1,SHOULDER,4074,814,True
36233,Trapper Shoulderguards,UNCOMMON,33,28,Armor,4,Mail,3,SHOULDER,1789403,357880,True
31318,Singing Crystal Axe,EPIC,31,27,Weapon,2,Axe,1,TWOHWEAPON,178256,35651,True
25031,Silvermoon Royal Cloak,UNCOMMON,30,24,Armor,4,Cloth,1,CLOAK,1758257,351651,True
2109,Frostmane Chain Vest,COMMON,2,1,Armor,4,Mail,3,CHEST,85,17,True
121133,Haustvelt Shoulders,UNCOMMON,44,40,Armor,4,Leather,2,SHOULDER,987128,197425,True
171383,Ceremonious Claymore,UNCOMMON,100,50,Weapon,2,Sword,8,TWOHWEAPON,4196119,839223,True
177752,Mire-Stained Leather Leggings,POOR,200,40,Armor,4,Leather,2,LEGS,1093652,218730,True
15502,Outrunner's Gloves,UNCOMMON,12,7,Armor,4,Mail,3,HAND,2773,554,True
55589,Sundown Gauntlets,UNCOMMON,35,29,Armor,4,Mail,3,HAND,1223130,244626,True
177806,Banewood Dirk,UNCOMMON,100,50,Weapon,2,Dagger,15,WEAPON,3570429,714085,True
176319,Desiccated Scale Coif,POOR,137,40,Armor,4,Mail,3,HEAD,777156,155431,True
15894,Bristlebark Buckler,UNCOMMON,16,10,Armor,4,Shield,6,SHIELD,16398,3279,True
36005,Icemist Robe,UNCOMMON,33,28,Armor,4,Cloth,1,ROBE,2372833,474566,True
23807,Schematic: Adamantite Scope,COMMON,1,0,Recipe,9,Engineering,3,NON_EQUIP,60000,15000,False
39896,Tickbird Hatchling,UNCOMMON,1,0,Miscellaneous,15,Companion Pets,2,NON_EQUIP,3000,750,False
164677,Sinister Combatant's Sorcerous Scepter,EPIC,60,50,Weapon,2,Wand,19,RANGEDRIGHT,6624617,1324923,True
14174,Buccaneer's Boots,UNCOMMON,11,7,Armor,4,Cloth,1,FEET,3700,740,True
159264,Eventide Cape,UNCOMMON,58,50,Armor,4,Cloth,1,CLOAK,2062034,412406,True
176299,Gorm-Eaten Pauldrons,POOR,137,40,Armor,4,Plate,4,SHOULDER,757098,151419,True
36451,Kamagua Shield,UNCOMMON,33,28,Armor,4,Shield,6,SHIELD,2282910,456582,True
154141,Coarse Leather Helm,UNCOMMON,52,45,Armor,4,Leather,2,HEAD,1024936,204987,True
106415,Frostlink Belt,UNCOMMON,39,35,Armor,4,Mail,3,WAIST,1279274,255854,True
30734,Leggings of the Seventh Circle,EPIC,32,27,Armor,4,Cloth,1,LEGS,353148,70629,True
11998,Jet Loop,UNCOMMON,23,16,Armor,4,Miscellaneous,0,FINGER,11587,2896,True
1809,Tough Leather Shoulderpads,POOR,16,10,Armor,4,Leather,2,SHOULDER,6000,1200,True
55686,Stagalbog Shoulders,UNCOMMON,35,29,Armor,4,Leather,2,SHOULDER,1846226,369245,True
14782,Khan's Gloves,UNCOMMON,24,17,Armor,4,Mail,3,HAND,472643,94528,True
150922,Terrific Tankard O' Terror,EPIC,44,0,Armor,4,Miscellaneous,0,HOLDABLE,1516212,303242,True
5485,Recipe: Fillet of Frenzy,COMMON,1,0,Recipe,9,Cooking,5,NON_EQUIP,400,100,False
159215,Eventide Breastplate,UNCOMMON,58,50,Armor,4,Mail,3,CHEST,2593881,518776,True
106635,Shadeback Jerkin,UNCOMMON,42,38,Armor,4,Leather,2,CHEST,2555090,511018,True
14193,Raincaller Pants,UNCOMMON,19,12,Armor,4,Cloth,1,LEGS,49355,9871,True
55357,Splinterspear Gun,UNCOMMON,36,30,Weapon,2,Gun,3,RANGEDRIGHT,4254536,850907,True
106619,Varashi Spaulders,UNCOMMON,42,38,Armor,4,Mail,3,SHOULDER,1812390,362478,True
1817,Stock Shortsword,POOR,11,7,Weapon,2,Sword,7,WEAPONMAINHAND,2884,576,True
15111,Rigid Moccasins,UNCOMMON,13,8,Armor,4,Leather,2,FEET,5531,1106,True
201434,Obsidian Barrier,RARE,1,60,Armor,4,Shield,6,SHIELD,800000,200000,True
173218,Shadowlace Cowl,RARE,165,60,Armor,4,Cloth,1,HEAD,2395891,479178,True
14430,Windchaser Cloak,UNCOMMON,23,16,Armor,4,Cloth,1,CLOAK,461710,92342,True
160125,Direbone Frill Stompers,UNCOMMON,58,50,Armor,4,Plate,4,FEET,2040119,408023,True
67101,Unquenchable Flame,RARE,36,30,Armor,4,Miscellaneous,0,TRINKET,322031,80507,True
42370,Cerulean Filigreed Shirt,UNCOMMON,1,0,Armor,4,Miscellaneous,0,BODY,275000,68750,True
6528,Spellbinder Robe,UNCOMMON,10,6,Armor,4,Cloth,1,ROBE,3138,627,True
55714,Mistmantle Robe,UNCOMMON,35,29,Armor,4,Cloth,1,ROBE,2360484,472096,True
60825,Earthen Sunderer,COMMON,29,29,Weapon,2,Axe,1,TWOHWEAPON,2406228,481245,True
31328,Leggings of Beast Mastery,EPIC,31,27,Armor,4,Mail,3,LEGS,3791717,758343,True
170338,Uncanny Combatant's Satin Bracers,EPIC,72,50,Armor,4,Cloth,1,WRIST,1903351,380670,True
24170,Design: Embrace of the Dawn,RARE,1,0,Recipe,9,Jewelcrafting,10,NON_EQUIP,140000,35000,False
60829,Geomaster Staff,COMMON,29,29,Weapon,2,Staff,10,TWOHWEAPON,2209321,441864,True
37762,Many-Pocketed Belt,RARE,32,27,Armor,4,Leather,2,WAIST,1462669,292533,True
76158,Courtier's Slippers,EPIC,37,32,Armor,4,Cloth,1,FEET,2838899,567779,True
55749,Ameth'Aran Leggings,UNCOMMON,35,29,Armor,4,Cloth,1,LEGS,2312963,462592,True
55617,Bramblescar Spaulders,UNCOMMON,35,30,Armor,4,Mail,3,SHOULDER,1741287,348257,True
172262,Shadowscale Greaves,RARE,165,60,Armor,4,Mail,3,LEGS,3210876,642175,True
9849,Conjurer's Hood,UNCOMMON,21,13,Armor,4,Cloth,1,HEAD,154248,30849,True
36489,Iron Flanged Scepter,UNCOMMON,32,27,Weapon,2,Mace,4,WEAPON,3253767,650753,True
