item,zone
55404,5723
55342,5723
55547,5723
55736,5723
55386,5723
55520,5723
55727,5723
55304,5723
55360,5723
55657,5723
55369,5723
55700,5723
55441,5723
171694,5723
67061,5723
55764,5723
55755,5723
55576,5723
55296,5723
55720,5723
55450,5723
55612,5723
55684,5723
55710,5723
55567,5723
55691,5723
55521,5723
55693,5723
55763,5723
55772,5723
55603,5723
55539,5723
55557,5723
55729,5723
55647,5723
55495,5723
55548,5723
55332,5723
55405,5723
55566,5723
55601,5723
55584,5723
55765,5723
55656,5723
55368,5723
55412,5723
55341,5723
55493,5723
55459,5723
55592,5723
55711,5723
55773,5723
55511,5723
55664,5723
55701,5723
55594,5723
55385,5723
55297,5723
55619,5723
55403,5723
55621,5723
55288,5723
55629,5723
55448,5723
55529,5723
55630,5723
55512,5723
55746,5723
55530,5723
55503,5723
55287,5723
55494,5723
55340,5723
55421,5723
55602,5723
160612,9389
159490,9389
154806,9389
10203,9389
10084,9389
10133,9389
161077,9389
10128,9389
163960,9389
161076,9389
8271,9389
10077,9389
163969,9389
154823,9389
15254,9389
159508,9389
44687,9389
161072,9389
161074,9389
159812,9389
159505,9389
154814,9389
161071,9389
159807,9389
10166,9389
159506,9389
159507,9389
159573,9389
10240,9389
10122,9389
10186,9389
161075,9389
159599,9389
10103,9389
10238,9389
159813,9389
10109,9389
161073,9389
9954,9389
10239,9389
163937,9389
154812,9389
10074,9389
10244,9389
154810,9389
159546,9389
10120,9389
10134,9389
159577,9389
9950,9389
159608,9389
154809,9389
10108,9389
10199,9389
10075,9389
154825,9389
10165,9389
10180,9389
154836,9389
154833,9389
10175,9389
10200,9389
10242,9389
10085,9389
10197,9389
10132,9389
10061,9389
159548,9389
159558,9389
159492,9389
10179,9389
10184,9389
10082,9389
163963,9389
163952,9389
159530,9389
154816,9389
9943,9389
10243,9389
159822,9389
159596,9389
159481,9389
154827,9389
154817,9389
159517,9389
10107,9389
10198,9389
10098,9389
10072,9389
10185,9389
159810,9389
154820,9389
154829,9389
159527,9389
159607,9389
154811,9389
159479,9389
10231,9389
10064,9389
10062,9389
10083,9389
159543,9389
159556,9389
154807,9389
159601,9389
159491,9389
10183,9389
10093,9389
154815,9389
154819,9389
159572,9389
159824,9389
154813,9389
159478,9389
15237,9389
163933,9389
154834,9389
154839,9389
154838,9389
159488,9389
159476,9389
10174,9389
10176,9389
10190,9389
154826,9389
154835,9389
159532,9389
159477,9389
159489,9389
10057,9389
10191,9389
159485,9389
159821,9389
159516,9389
159514,9389
159609,9389
154808,9389
154830,9389
159515,9389
159575,9389
159808,9389
10099,9389
10173,9389
10073,9389
10171,9389
159529,9389
154818,9389
159598,9389
154837,9389
154821,9389
154832,9389
159809,9389
159482,9389
44688,9389
10241,9389
10245,9389
15279,9389
154824,9389
159823,9389
159557,9389
159549,9389
154828,9389
154822,9389
159544,9389
159533,9389
10172,9389
10196,9389
10063,9389
159547,9389
159578,9389
159531,9389
159563,9389
159600,9389
159576,9389
159597,9389
10167,9389
159528,9389
159606,9389
159574,9389
159594,9389
154831,9389
159811,9389
10068,9389
159480,9389
159595,9389
159487,9389
159545,9389
10096,9389
159486,9389
147064,8524
147429,8524
147423,8524
147428,8524
147425,8524
147424,8524
147422,8524
147427,8524
147038,8524
146989,8524
147044,8524
147426,8524
141568,8524
141570,8524
141577,8524
121214,8524
141579,8524
141583,8524
141573,8524
141590,8524
141585,8524
141567,8524
141589,8524
132921,8524
141578,8524
141565,8524
141566,8524
141574,8524
141572,8524
121168,8524
121187,8524
141569,8524
121186,8524
121220,8524
141586,8524
121219,8524
141582,8524
121172,8524
121188,8524
121218,8524
121209,8524
141580,8524
121167,8524
121211,8524
121216,8524
141587,8524
121177,8524
121206,8524
141588,8524
121180,8524
121179,8524
121193,8524
121189,8524
175010,10522
175009,10522
175004,10522
175007,10522
175006,10522
175005,10522
175008,10522
208420,14643
208426,14643
210097,14643
209953,14643
208428,14643
208430,14643
210098,14643
208427,14643
210105,14643
210120,14643
210093,14643
209957,14643
210087,14643
210134,14643
210109,14643
208350,14643
210086,14643
208432,14643
209955,14643
210121,14643
210096,14643
210237,14643
209958,14643
208434,14643
208431,14643
208442,14643
210101,14643
210083,14643
210119,14643
210131,14643
210092,14643
210130,14643
210085,14643
210133,14643
210100,14643
210113,14643
210104,14643
210091,14643
210122,14643
210126,14643
210117,14643
210084,14643
210115,14643
210125,14643
210128,14643
210108,14643
210082,14643
210090,14643
210118,14643
210114,14643
210124,14643
210094,14643
210107,14643
210089,14643
210099,14643
210110,14643
210111,14643
210112,14643
210095,14643
210132,14643
210123,14643
210102,14643
210116,14643
210088,14643
210106,14643
210103,14643
210127,14643
210129,14643
67149,5892
67144,5892
67145,5892
67143,5892
67131,5892
67138,5892
67137,5892
67148,5892
67134,5892
67136,5892
67133,5892
67130,5892
67139,5892
67147,5892
67124,5892
66972,5892
67150,5892
67132,5892
67141,5892
67129,5892
55413,5892
78885,5892
66993,5892
66992,5892
55610,5892
55709,5892
78889,5892
67122,5892
78886,5892
55585,5892
55756,5892
66973,5892
66940,5892
55367,5892
78879,5892
78888,5892
55359,5892
67140,5892
66968,5892
55350,5892
55458,5892
66975,5892
78887,5892
78884,5892
67146,5892
55556,5892
55531,5892
55738,5892
55376,5892
67142,5892
55315,5892
66931,5892
67135,5892
55468,5892
55486,5892
55540,5892
55378,5892
55692,5892
55575,5892
66971,5892
55449,5892
55432,5892
55628,5892
55295,5892
67069,5892
78882,5892
67120,5892
66969,5892
55396,5892
55648,5892
66970,5892
66991,5892
67123,5892
55484,5892
55349,5892
55422,5892
55324,5892
66989,5892
55377,5892
55431,5892
55358,5892
55467,5892
55314,5892
55638,5892
55485,5892
55504,5892
55351,5892
55306,5892
66976,5892
55611,5892
55502,5892
55440,5892
55549,5892
55305,5892
55322,5892
55646,5892
55583,5892
67071,5892
66990,5892
67057,5892
66994,5892
55395,5892
55719,5892
55286,5892
55655,5892
66974,5892
66932,5892
67067,5892
55430,5892
55522,5892
55774,5892
55665,5892
55718,5892
55538,5892
55323,5892
55558,5892
66941,5892
67126,5892
67127,5892
55728,5892
55574,5892
55639,5892
55620,5892
55673,5892
55513,5892
55674,5892
55675,5892
55702,5892
67119,5892
55683,5892
55313,5892
55637,5892
55387,5892
55466,5892
55423,5892
55414,5892
67125,5892
67121,5892
55565,5892
55682,5892
55333,5892
55439,5892
55593,5892
55747,5892
55394,5892
55666,5892
55737,5892
55754,5892
55331,5892
55457,5892
66942,5892
55727,5892
55657,5892
55342,5892
55547,5892
55360,5892
55736,5892
55441,5892
55700,5892
55386,5892
55369,5892
55520,5892
55404,5892
55745,5892
67061,5892
55296,5892
55710,5892
55763,5892
55684,5892
55729,5892
55612,5892
55691,5892
55567,5892
55764,5892
55450,5892
55693,5892
55576,5892
55557,5892
55647,5892
55755,5892
55772,5892
55539,5892
55603,5892
55720,5892
55521,5892
55405,5892
55459,5892
55412,5892
55495,5892
55566,5892
55592,5892
55548,5892
55664,5892
55711,5892
55341,5892
55511,5892
55765,5892
55601,5892
55368,5892
55493,5892
55584,5892
55701,5892
55332,5892
55656,5892
55773,5892
55297,5892
55385,5892
55619,5892
55594,5892
55403,5892
55621,5892
55288,5892
55630,5892
55746,5892
55494,5892
55529,5892
55340,5892
55503,5892
55530,5892
55512,5892
55287,5892
55629,5892
55448,5892
55421,5892
55602,5892
87509,6738
87487,6738
121214,6738
87452,6738
87474,6738
87418,6738
87695,6738
141565,6738
90577,6738
87496,6738
87517,6738
87424,6738
87430,6738
87486,6738
87427,6738
82260,6738
82205,6738
82227,6738
87489,6738
87469,6738
82247,6738
90587,6738
90579,6738
90580,6738
90584,6738
82285,6738
87450,6738
87429,6738
87465,6738
82262,6738
90570,6738
87457,6738
90571,6738
87419,6738
82202,6738
82224,6738
82277,6738
121168,6738
121187,6738
87417,6738
87495,6738
90585,6738
90583,6738
82188,6738
121186,6738
82254,6738
121220,6738
90576,6738
87502,6738
87425,6738
87443,6738
90588,6738
82193,6738
82281,6738
82293,6738
121219,6738
90589,6738
90575,6738
82206,6738
82255,6738
82269,6738
121205,6738
87501,6738
87437,6738
90573,6738
82291,6738
82280,6738
82248,6738
121188,6738
121218,6738
121172,6738
87451,6738
90574,6738
90586,6738
82222,6738
82256,6738
82187,6738
82251,6738
82258,6738
121209,6738
90581,6738
87444,6738
82212,6738
82276,6738
82220,6738
82290,6738
82214,6738
82242,6738
82226,6738
121217,6738
90572,6738
87459,6738
82249,6738
82237,6738
82200,6738
82274,6738
121185,6738
87446,6738
90582,6738
90578,6738
82252,6738
82253,6738
82219,6738
82213,6738
87468,6738
82221,6738
82294,6738
82216,6738
82282,6738
82295,6738
82271,6738
82191,6738
82232,6738
82192,6738
82287,6738
82196,6738
82230,6738
121167,6738
121211,6738
87512,6738
82215,6738
82189,6738
82283,6738
82284,6738
121216,6738
82234,6738
82278,6738
82243,6738
82263,6738
82292,6738
82289,6738
82195,6738
82211,6738
82199,6738
82208,6738
90591,6738
87445,6738
82209,6738
82197,6738
82246,6738
82190,6738
82198,6738
82279,6738
82241,6738
82203,6738
121171,6738
121177,6738
87508,6738
90590,6738
82270,6738
82228,6738
82264,6738
82286,6738
82207,6738
82240,6738
82229,6738
121184,6738
121206,6738
87454,6738
82266,6738
82217,6738
82267,6738
82235,6738
82250,6738
82244,6738
82236,6738
121180,6738
82210,6738
82231,6738
82275,6738
82239,6738
82186,6738
82257,6738
82272,6738
82233,6738
82245,6738
82259,6738
121193,6738
121179,6738
121189,6738
82204,6738
82288,6738
82238,6738
82261,6738
82225,6738
82268,6738
82194,6738
82201,6738
82223,6738
82265,6738
31331,3457
31336,3457
31318,3457
31333,3457
31332,3457
31303,3457
31334,3457
31342,3457
31305,3457
31320,3457
25011,3457
24996,3457
31308,3457
25027,3457
25236,3457
25008,3457
25000,3457
31299,3457
31289,3457
31323,3457
31304,3457
25007,3457
24995,3457
31298,3457
24766,3457
24663,3457
31292,3457
25016,3457
24659,3457
31340,3457
25306,3457
24667,3457
31291,3457
24679,3457
31295,3457
25003,3457
31322,3457
31330,3457
31294,3457
24665,3457
25006,3457
25126,3457
24778,3457
25024,3457
25138,3457
31343,3457
24657,3457
31297,3457
25020,3457
25140,3457
25169,3457
24999,3457
31339,3457
24901,3457
25307,3457
24896,3457
25010,3457
31288,3457
31285,3457
25181,3457
25009,3457
31287,3457
25165,3457
25235,3457
24776,3457
24914,3457
25081,3457
24769,3457
24795,3457
24899,3457
25014,3457
24912,3457
24774,3457
25001,3457
25113,3457
25237,3457
24662,3457
24787,3457
25295,3457
24904,3457
31293,3457
24775,3457
25019,3457
25153,3457
31306,3457
24672,3457
25055,3457
24885,3457
25291,3457
31328,3457
25096,3457
24676,3457
25021,3457
25041,3457
24783,3457
25267,3457
24897,3457
25167,3457
25056,3457
31329,3457
24767,3457
24770,3457
24907,3457
24915,3457
24916,3457
24789,3457
25253,3457
24678,3457
25084,3457
24794,3457
24993,3457
25292,3457
24796,3457
25013,3457
25155,3457
25018,3457
25249,3457
25151,3457
24880,3457
24883,3457
24888,3457
24895,3457
25250,3457
24785,3457
24681,3457
24655,3457
24768,3457
24994,3457
25221,3457
25210,3457
24900,3457
25222,3457
24677,3457
24781,3457
25154,3457
25195,3457
24784,3457
25308,3457
25040,3457
25152,3457
24801,3457
24673,3457
24786,3457
24654,3457
25095,3457
25207,3457
24908,3457
24891,3457
25112,3457
25336,3457
24779,3457
25015,3457
24800,3457
25239,3457
25277,3457
24879,3457
24992,3457
25333,3457
24882,3457
24788,3457
25012,3457
24917,3457
25110,3457
24790,3457
24798,3457
24894,3457
24910,3457
25124,3457
25023,3457
25042,3457
24780,3457
25017,3457
25068,3457
24682,3457
25322,3457
25082,3457
25028,3457
25320,3457
24805,3457
25223,3457
24902,3457
25224,3457
25004,3457
24671,3457
24773,3457
25197,3457
24772,3457
24881,3457
25057,3457
24664,3457
24666,3457
24686,3457
24903,3457
25337,3457
24998,3457
25085,3457
25039,3457
25053,3457
25305,3457
31338,3457
24803,3457
25211,3457
25208,3457
24685,3457
24799,3457
25266,3457
24893,3457
25025,3457
25054,3457
25209,3457
24990,3457
24656,3457
25109,3457
25251,3457
31290,3457
24804,3457
24692,3457
25111,3457
25265,3457
24668,3457
25125,3457
25196,3457
24886,3457
25238,3457
25309,3457
31286,3457
24689,3457
24802,3457
24906,3457
25127,3457
25280,3457
25321,3457
25137,3457
31335,3457
24658,3457
24884,3457
24690,3457
25139,3457
25002,3457
24797,3457
25294,3457
25183,3457
24911,3457
24792,3457
31321,3457
25179,3457
25319,3457
25193,3457
25180,3457
24889,3457
24683,3457
24691,3457
24777,3457
25141,3457
25334,3457
24791,3457
31284,3457
25043,3457
24680,3457
24688,3457
24793,3457
25026,3457
31319,3457
24997,3457
24653,3457
24765,3457
25123,3457
24674,3457
25099,3457
25293,3457
24890,3457
24684,3457
25029,3457
25182,3457
25335,3457
24669,3457
25022,3457
24670,3457
24687,3457
25166,3457
25278,3457
24898,3457
24660,3457
24878,3457
24991,3457
31326,3457
25098,3457
25281,3457
25194,3457
24675,3457
25069,3457
25252,3457
25323,3457
25070,3457
25071,3457
25083,3457
25225,3457
24661,3457
25264,3457
24905,3457
25279,3457
25097,3457
25168,3457
25263,3457
25067,3457
24909,3457
24892,3457
25005,3457
24913,3457
24887,3457
24771,3457
184799,13561
186373,13561
184806,13561
186358,13561
186356,13561
186371,13561
184805,13561
186367,13561
184798,13561
184804,13561
184800,13561
184803,13561
186364,13561
186359,13561
187253,13561
184802,13561
184791,13561
186362,13561
186123,13561
187252,13561
186150,13561
184793,13561
186148,13561
184786,13561
184794,13561
186149,13561
184783,13561
184790,13561
184787,13561
184785,13561
186107,13561
186151,13561
186112,13561
186124,13561
184788,13561
184789,13561
184784,13561
186145,13561
186152,13561
186147,13561
186109,13561
186128,13561
186139,13561
186154,13561
186121,13561
186116,13561
186146,13561
186144,13561
186138,13561
186110,13561
186113,13561
186137,13561
186132,13561
186118,13561
186140,13561
186129,13561
186117,13561
186141,13561
186142,13561
186126,13561
186122,13561
186136,13561
186130,13561
186143,13561
186114,13561
186135,13561
186125,13561
186134,13561
186115,13561
186153,13561
186127,13561
186133,13561
186111,13561
186131,13561
186120,13561
186119,13561
94101,6622
94217,6622
87509,6622
94077,6622
94213,6622
94214,6622
87487,6622
94211,6622
94065,6622
102348,6622
94029,6622
87452,6622
87474,6622
94103,6622
94076,6622
87418,6622
94080,6622
94262,6622
94037,6622
94031,6622
87695,6622
94042,6622
90577,6622
94040,6622
94085,6622
87496,6622
94081,6622
87424,6622
87517,6622
94075,6622
94039,6622
87430,6622
87486,6622
94066,6622
87427,6622
82260,6622
94215,6622
82205,6622
94038,6622
82227,6622
87489,6622
94094,6622
94095,6622
87469,6622
94067,6622
94071,6622
82247,6622
94041,6622
90580,6622
90584,6622
90579,6622
90587,6622
94062,6622
94036,6622
82285,6622
94032,6622
87450,6622
87429,6622
87465,6622
82262,6622
94059,6622
90570,6622
90571,6622
87419,6622
87457,6622
82277,6622
94052,6622
82224,6622
82202,6622
94086,6622
94218,6622
94091,6622
94064,6622
90585,6622
87417,6622
87495,6622
90583,6622
94034,6622
82188,6622
94061,6622
94073,6622
94087,6622
94089,6622
94090,6622
82254,6622
87425,6622
90576,6622
87443,6622
90588,6622
87502,6622
94078,6622
94051,6622
82193,6622
82281,6622
94104,6622
82293,6622
94072,6622
90575,6622
90589,6622
94035,6622
94096,6622
82255,6622
82206,6622
94099,6622
94070,6622
94083,6622
82269,6622
87437,6622
87501,6622
90573,6622
82280,6622
82291,6622
82248,6622
94074,6622
94028,6622
94261,6622
94093,6622
94079,6622
94212,6622
90586,6622
87451,6622
90574,6622
82251,6622
82258,6622
94043,6622
82222,6622
82256,6622
94216,6622
82187,6622
94100,6622
94060,6622
94102,6622
90581,6622
87444,6622
82220,6622
82212,6622
82242,6622
94097,6622
94044,6622
82214,6622
94045,6622
94084,6622
82226,6622
82290,6622
82276,6622
87459,6622
90572,6622
82237,6622
94088,6622
82200,6622
82249,6622
82274,6622
94030,6622
94048,6622
90578,6622
90582,6622
87446,6622
82219,6622
82252,6622
82213,6622
82253,6622
87468,6622
82191,6622
82287,6622
94033,6622
82271,6622
82192,6622
82221,6622
82230,6622
94058,6622
82295,6622
94082,6622
94098,6622
82232,6622
94046,6622
82282,6622
82196,6622
82216,6622
82294,6622
94050,6622
87512,6622
82189,6622
82284,6622
94063,6622
94047,6622
82215,6622
82283,6622
82211,6622
82292,6622
82199,6622
82263,6622
82278,6622
94053,6622
82289,6622
94092,6622
82195,6622
82243,6622
82208,6622
82234,6622
90591,6622
87445,6622
82241,6622
82198,6622
82246,6622
82279,6622
82190,6622
82197,6622
82203,6622
82209,6622
94057,6622
87508,6622
90590,6622
82240,6622
82207,6622
82229,6622
94055,6622
82264,6622
82286,6622
94056,6622
82270,6622
82228,6622
87454,6622
82236,6622
82266,6622
82267,6622
82250,6622
82217,6622
94054,6622
82235,6622
82244,6622
82210,6622
82272,6622
82245,6622
82259,6622
82239,6622
82231,6622
82186,6622
82233,6622
82275,6622
82257,6622
82204,6622
82238,6622
82288,6622
82268,6622
82225,6622
82261,6622
82223,6622
82194,6622
82201,6622
94049,6622
82265,6622
118874,7545
118888,7545
124277,7545
124182,7545
118802,7545
124150,7545
106749,7545
124350,7545
118894,7545
118799,7545
124323,7545
124311,7545
118829,7545
121214,7545
124252,7545
118871,7545
118803,7545
118821,7545
118812,7545
116686,7545
141565,7545
118882,7545
118819,7545
124288,7545
118875,7545
118893,7545
116623,7545
118850,7545
116630,7545
118805,7545
106741,7545
118796,7545
118885,7545
118818,7545
106731,7545
118873,7545
118824,7545
118789,7545
118810,7545
118817,7545
106691,7545
118820,7545
118849,7545
118806,7545
118833,7545
118809,7545
106701,7545
118794,7545
106687,7545
118801,7545
118860,7545
118872,7545
118800,7545
118887,7545
116643,7545
118844,7545
106722,7545
106738,7545
118876,7545
122240,7545
118783,7545
118816,7545
118842,7545
116617,7545
121187,7545
118822,7545
118843,7545
106737,7545
116636,7545
106733,7545
121168,7545
106747,7545
121186,7545
106725,7545
106734,7545
118853,7545
106708,7545
118859,7545
118858,7545
118867,7545
106739,7545
106750,7545
118896,7545
121220,7545
118889,7545
118892,7545
106702,7545
106688,7545
118838,7545
118825,7545
116723,7545
121219,7545
106752,7545
106745,7545
118883,7545
106710,7545
121205,7545
118852,7545
116639,7545
106743,7545
116641,7545
118855,7545
106730,7545
106698,7545
118786,7545
118854,7545
118877,7545
121188,7545
121218,7545
106744,7545
106721,7545
116640,7545
118891,7545
121172,7545
118785,7545
116622,7545
116610,7545
116612,7545
118823,7545
118795,7545
118864,7545
118846,7545
121209,7545
116724,7545
116635,7545
106726,7545
106700,7545
106711,7545
118787,7545
118788,7545
118831,7545
118784,7545
116642,7545
118840,7545
121217,7545
106748,7545
116638,7545
106732,7545
116620,7545
116721,7545
116615,7545
106707,7545
118879,7545
116624,7545
118834,7545
118857,7545
118848,7545
121185,7545
118865,7545
118798,7545
106715,7545
106694,7545
116626,7545
106703,7545
118827,7545
118826,7545
118869,7545
118791,7545
118856,7545
106728,7545
106736,7545
106740,7545
118851,7545
118886,7545
118839,7545
118890,7545
118880,7545
106727,7545
106723,7545
116613,7545
116722,7545
106699,7545
116614,7545
106692,7545
106712,7545
118813,7545
118797,7545
121211,7545
106724,7545
118781,7545
118807,7545
106751,7545
118862,7545
106720,7545
121167,7545
118878,7545
106719,7545
118845,7545
121216,7545
116627,7545
118866,7545
116629,7545
106729,7545
116725,7545
116687,7545
106706,7545
106693,7545
116619,7545
116720,7545
118841,7545
118830,7545
118863,7545
116628,7545
116631,7545
116632,7545
106717,7545
106689,7545
118815,7545
118782,7545
106735,7545
116634,7545
118811,7545
121171,7545
121177,7545
106690,7545
106709,7545
106718,7545
118836,7545
118828,7545
118792,7545
118793,7545
121206,7545
116633,7545
121184,7545
106746,7545
106716,7545
116625,7545
106697,7545
116611,7545
118847,7545
121180,7545
106742,7545
106705,7545
106695,7545
118861,7545
121189,7545
121193,7545
116637,7545
121179,7545
106713,7545
116618,7545
116621,7545
106704,7545
118832,7545
118884,7545
106714,7545
116616,7545
106696,7545
63538,5094
59461,5094
68601,5094
59467,5094
63537,5094
67143,5094
67145,5094
59463,5094
59460,5094
59464,5094
67133,5094
67139,5094
67130,5094
67124,5094
67147,5094
66972,5094
67132,5094
67141,5094
55413,5094
66993,5094
66992,5094
55610,5094
55709,5094
59466,5094
67122,5094
55756,5094
55585,5094
66940,5094
66973,5094
55367,5094
55359,5094
66968,5094
55350,5094
55458,5094
66975,5094
55556,5094
55531,5094
55376,5094
55738,5094
67142,5094
55315,5094
59462,5094
66931,5094
67135,5094
55468,5094
55486,5094
55378,5094
55692,5094
55540,5094
55575,5094
66971,5094
55449,5094
55295,5094
55432,5094
67120,5094
66969,5094
67069,5094
55648,5094
55396,5094
66970,5094
66991,5094
55349,5094
55484,5094
55324,5094
55422,5094
66989,5094
55504,5094
55638,5094
55306,5094
55314,5094
55351,5094
55358,5094
55485,5094
55431,5094
55377,5094
55467,5094
59465,5094
66976,5094
55583,5094
55322,5094
55440,5094
55549,5094
55305,5094
55611,5094
55646,5094
55502,5094
66994,5094
67071,5094
67057,5094
66990,5094
55395,5094
55655,5094
55719,5094
55286,5094
66974,5094
66932,5094
55718,5094
55774,5094
55665,5094
55538,5094
55522,5094
55323,5094
55430,5094
55558,5094
67126,5094
67127,5094
66941,5094
55675,5094
55620,5094
55702,5094
55639,5094
55673,5094
55513,5094
55574,5094
55674,5094
55728,5094
67119,5094
55313,5094
55423,5094
55683,5094
55414,5094
55387,5094
55466,5094
55637,5094
59468,5094
67121,5094
67125,5094
55331,5094
55439,5094
55754,5094
55565,5094
55593,5094
55682,5094
55457,5094
55666,5094
55333,5094
55737,5094
55394,5094
55747,5094
66942,5094
55304,5094
55745,5094
55736,5094
55369,5094
55386,5094
55441,5094
55700,5094
55404,5094
55657,5094
55727,5094
55360,5094
55547,5094
55342,5094
55520,5094
55603,5094
55450,5094
55576,5094
55521,5094
55729,5094
55755,5094
55539,5094
55693,5094
55567,5094
55710,5094
55720,5094
55296,5094
55612,5094
55684,5094
55772,5094
55763,5094
55557,5094
55647,5094
55691,5094
55764,5094
55493,5094
55412,5094
55548,5094
55332,5094
55368,5094
55511,5094
55566,5094
55765,5094
55584,5094
55656,5094
55495,5094
55601,5094
55459,5094
55341,5094
55405,5094
55701,5094
55711,5094
55592,5094
55664,5094
55773,5094
55288,5094
55385,5094
55621,5094
55403,5094
55594,5094
55297,5094
55619,5094
55287,5094
55494,5094
55512,5094
55529,5094
55746,5094
55629,5094
55340,5094
55530,5094
55630,5094
55448,5094
55503,5094
55421,5094
55602,5094
141575,8026
141568,8026
141570,8026
141576,8026
121214,8026
141564,8026
141567,8026
141578,8026
132921,8026
141695,8026
141566,8026
141565,8026
121181,8026
141572,8026
121183,8026
121210,8026
121207,8026
121187,8026
121168,8026
141569,8026
121186,8026
141581,8026
121220,8026
121219,8026
121205,8026
121208,8026
121218,8026
121172,8026
121188,8026
121209,8026
121173,8026
121215,8026
121212,8026
121170,8026
121217,8026
141580,8026
121185,8026
121166,8026
121182,8026
121167,8026
121211,8026
121216,8026
121169,8026
121177,8026
121171,8026
121206,8026
121213,8026
121184,8026
121180,8026
121179,8026
121189,8026
121192,8026
121193,8026
113865,6967
113959,6967
113932,6967
113882,6967
119342,6967
119341,6967
106749,6967
118894,6967
118871,6967
118803,6967
119339,6967
119340,6967
116686,6967
118882,6967
116623,6967
116630,6967
119332,6967
106741,6967
118796,6967
106731,6967
118810,6967
120077,6967
106691,6967
118820,6967
118806,6967
118849,6967
106687,6967
106701,6967
119331,6967
119333,6967
106722,6967
116643,6967
122240,6967
106738,6967
118783,6967
118876,6967
119334,6967
116617,6967
106747,6967
106733,6967
106737,6967
118822,6967
116636,6967
118843,6967
106725,6967
106734,6967
118853,6967
106708,6967
118867,6967
118896,6967
106739,6967
106750,6967
106688,6967
106702,6967
106752,6967
118838,6967
116723,6967
106745,6967
106710,6967
106730,6967
116639,6967
118852,6967
116641,6967
106743,6967
106698,6967
118877,6967
118891,6967
116640,6967
106721,6967
106744,6967
116622,6967
116610,6967
116612,6967
118795,6967
116724,6967
116635,6967
106726,6967
106700,6967
106711,6967
118784,6967
106732,6967
106748,6967
116638,6967
116642,6967
116615,6967
116721,6967
116620,6967
106707,6967
116624,6967
118848,6967
118870,6967
106715,6967
106703,6967
116626,6967
106694,6967
106736,6967
118890,6967
106723,6967
106740,6967
106727,6967
118886,6967
106728,6967
116613,6967
116722,6967
106699,6967
106692,6967
116614,6967
106712,6967
106751,6967
106724,6967
106720,6967
106719,6967
116725,6967
106729,6967
116629,6967
116687,6967
116627,6967
116720,6967
106706,6967
116619,6967
118881,6967
106693,6967
116628,6967
116631,6967
116632,6967
106689,6967
106717,6967
116634,6967
106735,6967
118811,6967
106690,6967
106709,6967
106718,6967
118793,6967
116633,6967
106746,6967
106697,6967
116625,6967
116611,6967
106716,6967
118847,6967
106742,6967
106705,6967
106695,6967
118868,6967
116637,6967
106713,6967
116618,6967
116621,6967
106704,6967
118884,6967
106696,6967
116616,6967
106714,6967
204411,14663
204410,14663
204429,14663
204414,14663
204430,14663
204423,14663
204415,14663
204422,14663
199049,14030
202006,14030
202005,14030
202008,14030
202004,14030
201992,14030
202009,14030
199018,14030
199020,14030
199026,14030
199017,14030
202003,14030
202010,14030
199039,14030
199027,14030
198992,14030
199021,14030
199007,14030
198994,14030
199032,14030
199030,14030
199015,14030
202007,14030
199046,14030
198989,14030
198995,14030
199004,14030
198998,14030
198985,14030
198990,14030
199029,14030
199006,14030
199024,14030
199009,14030
198993,14030
199012,14030
199019,14030
198988,14030
198991,14030
199028,14030
199044,14030
199037,14030
199008,14030
199025,14030
199010,14030
199016,14030
199005,14030
199000,14030
199023,14030
199042,14030
199013,14030
199035,14030
198987,14030
198999,14030
199031,14030
198986,14030
199014,14030
199040,14030
199022,14030
198997,14030
199038,14030
198996,14030
199033,14030
199043,14030
199045,14030
199047,14030
199001,14030
199002,14030
199003,14030
199011,14030
1728,2717
2801,2717
1168,2717
14554,2717
10384,2717
13053,2717
13036,2717
13067,2717
2243,2717
15257,2717
10250,2717
8309,2717
10217,2717
16861,2717
16817,2717
16806,2717
10215,2717
16864,2717
16858,2717
14555,2717
1203,2717
10230,2717
13075,2717
10368,2717
16857,2717
10389,2717
16804,2717
13004,2717
16830,2717
8310,2717
1263,2717
16819,2717
16827,2717
9402,2717
16851,2717
16802,2717
8303,2717
15272,2717
10378,2717
10387,2717
13111,2717
14553,2717
16799,2717
11302,2717
10266,2717
16828,2717
10135,2717
10390,2717
15256,2717
13133,2717
13000,2717
16838,2717
13003,2717
10261,2717
10218,2717
10386,2717
13030,2717
944,2717
10142,2717
7734,2717
13060,2717
13009,2717
8296,2717
10373,2717
16840,2717
10269,2717
13083,2717
8306,2717
13077,2717
2099,2717
16825,2717
16850,2717
13007,2717
3475,2717
10143,2717
13047,2717
13023,2717
5267,2717
13015,2717
6622,2717
2245,2717
13070,2717
13073,2717
13113,2717
10159,2717
10160,2717
13028,2717
10249,2717
15220,2717
10365,2717
12017,2717
15247,2717
11979,2717
10382,2717
15289,2717
10275,2717
10251,2717
13066,2717
10379,2717
15273,2717
13123,2717
10259,2717
13013,2717
10253,2717
10220,2717
15258,2717
10280,2717
10214,2717
13008,2717
15240,2717
10246,2717
10367,2717
12046,2717
15221,2717
10385,2717
10163,2717
10228,2717
15239,2717
10270,2717
8300,2717
12026,2717
4696,2717
8305,2717
8283,2717
10226,2717
10374,2717
10144,2717
15942,2717
10257,2717
15941,2717
2564,2717
13107,2717
10138,2717
10158,2717
10150,2717
10254,2717
10263,2717
10219,2717
15288,2717
1443,2717
