id,name,avgbuyout,sellprice,profession,quality
21278,Stormshroud Gloves,,9126.0,leatherworking,rare
219475,Tracker's Chitin Hauberk,,22480.0,leatherworking,rare
219891,Sporecoated Hide,,500.0,leatherworking,rare
116168,Traveling Tunic,650000.0,193.0,leatherworking,rare
85799,Contender's Leather Bracers,1099800.0,152.0,leatherworking,rare
85806,Contender's Scale Boots,2000000.0,211.0,leatherworking,rare
98830,Crafted Malevolent Gladiator's Waistband of Cruelty,99999999.0,282.0,leatherworking,rare
98896,Crafted Malevolent Gladiator's Ringmail Helm,1637544.0,436.0,leatherworking,rare
56504,Tsunami Chestguard,5090000.0,234.0,leatherworking,rare
56549,Twilight Dragonscale Cloak,4100000.0,183.0,leatherworking,rare
43443,Swiftarrow Boots,20070910.0,152.0,leatherworking,rare
25693,Netherfury Boots,6500000.0,215.0,leatherworking,rare
56503,Twilight Leg Armor,1100000.0,,leatherworking,rare
6468,Deviate Scale Belt,7500000.0,25.0,leatherworking,rare
161971,Mistscale Knuckles,30000000.0,4003.0,leatherworking,rare
128879,Warhide Mask,1460000.0,837.0,leatherworking,rare
85800,Contender's Leather Chestguard,489840.0,305.0,leatherworking,rare
93573,Crafted Dreadful Gladiator's Leather Spaulders,5004703.0,459.0,leatherworking,rare
98790,Crafted Malevolent Gladiator's Dragonhide Helm,,419.0,leatherworking,rare
98892,Crafted Malevolent Gladiator's Armbands of Prowess,,283.0,leatherworking,rare
56548,Razor-Edged Cloak,12950000.0,183.0,leatherworking,rare
75107,Vicious Wyrmhide Chest,,242.0,leatherworking,rare
75131,Vicious Leather Bracers,13205817.0,126.0,leatherworking,rare
29499,Blastguard Boots,66063611.0,223.0,leatherworking,rare
25692,Netherfury Leggings,38000000.0,286.0,leatherworking,rare
15046,Green Dragonscale Leggings,34979993.0,196.0,leatherworking,rare
219478,Spelunker's Practiced Mitts,,16463.0,leatherworking,rare
172258,Shadowscale Vest,,255402.0,leatherworking,rare
85804,Contender's Leather Shoulders,850000.0,209.0,leatherworking,rare
93571,Crafted Dreadful Gladiator's Leather Helm,6085500.0,455.0,leatherworking,rare
93593,Crafted Dreadful Gladiator's Mail Leggings,1500000.0,595.0,leatherworking,rare
98807,Crafted Malevolent Gladiator's Wyrmhide Legguards,10000000.0,596.0,leatherworking,rare
98894,Crafted Malevolent Gladiator's Ringmail Armor,5000.0,578.0,leatherworking,rare
75061,Vicious Charscale Shoulders,60140876.0,181.0,leatherworking,rare
25694,Netherfury Belt,200000.0,144.0,leatherworking,rare
15058,Stormshroud Shoulders,,168.0,leatherworking,rare
8349,Feathered Breastplate,1573104.0,176.0,leatherworking,rare
4253,Toughened Leather Gloves,1000000.0,34.0,leatherworking,rare
219883,Crystalfused Hide,,500.0,leatherworking,rare
219888,Writhing Hide,,500.0,leatherworking,rare
128876,Warhide Jerkin,1929500.0,1106.0,leatherworking,rare
85797,Contender's Leather Belt,1449800.0,151.0,leatherworking,rare
85852,Quick Strike Cloak,1999999.0,221.0,leatherworking,rare
93466,Crafted Dreadful Gladiator's Kodohide Gloves,993728.0,299.0,leatherworking,rare
93588,Crafted Dreadful Gladiator's Linked Spaulders,5000000.0,436.0,leatherworking,rare
98797,Crafted Malevolent Gladiator's Kodohide Gloves,1400000.0,299.0,leatherworking,rare
98838,Crafted Malevolent Gladiator's Copperskin Gloves,4900000.0,299.0,leatherworking,rare
98897,Crafted Malevolent Gladiator's Ringmail Leggings,8680896.0,584.0,leatherworking,rare
98899,Crafted Malevolent Gladiator's Linked Armor,1000000.0,617.0,leatherworking,rare
98900,Crafted Malevolent Gladiator's Linked Gauntlets,740000.0,281.0,leatherworking,rare
43273,Overcast Boots,5000688.0,153.0,leatherworking,rare
29496,Enchanted Clefthoof Gloves,,148.0,leatherworking,rare
29497,Enchanted Clefthoof Boots,,221.0,leatherworking,rare
19686,Primal Batskin Gloves,,114.0,leatherworking,rare
203799,Animist's Footwraps,,171.0,leatherworking,rare
15067,Ironfeather Shoulders,9950000.0,133.0,leatherworking,rare
193243,Earthshine Scales,,500.0,leatherworking,rare
159890,Honorable Combatant's Mail Gauntlets,20010000.0,1439.0,leatherworking,rare
128877,Warhide Footpads,1558805.0,1006.0,leatherworking,rare
116167,Traveling Helm,595642.0,158.0,leatherworking,rare
85796,Contender's Dragonscale Shoulders,28938745.0,219.0,leatherworking,rare
85810,Contender's Scale Helm,491320.0,214.0,leatherworking,rare
93511,Crafted Dreadful Gladiator's Ironskin Legguards,,563.0,leatherworking,rare
93525,Crafted Dreadful Gladiator's Copperskin Tunic,2999989.0,602.0,leatherworking,rare
93570,Crafted Dreadful Gladiator's Leather Gloves,24157787.0,305.0,leatherworking,rare
93572,Crafted Dreadful Gladiator's Leather Legguards,6085500.0,611.0,leatherworking,rare
93575,Crafted Dreadful Gladiator's Mail Footguards of Alacrity,4999999.0,457.0,leatherworking,rare
93590,Crafted Dreadful Gladiator's Mail Armor,2982600.0,589.0,leatherworking,rare
98801,Crafted Malevolent Gladiator's Kodohide Spaulders,25800521.0,452.0,leatherworking,rare
98809,Crafted Malevolent Gladiator's Wyrmhide Spaulders,5803646.0,449.0,leatherworking,rare
98817,Crafted Malevolent Gladiator's Sabatons of Alacrity,18765009.0,444.0,leatherworking,rare
98819,Crafted Malevolent Gladiator's Wristguards of Accuracy,34911169.0,287.0,leatherworking,rare
98822,Crafted Malevolent Gladiator's Chain Helm,50009999.0,426.0,leatherworking,rare
98836,Crafted Malevolent Gladiator's Ironskin Spaulders,4900000.0,424.0,leatherworking,rare
98901,Crafted Malevolent Gladiator's Linked Helm,,433.0,leatherworking,rare
75085,Vicious Charscale Gloves,,120.0,leatherworking,rare
75111,Vicious Wyrmhide Helm,,182.0,leatherworking,rare
15062,Devilsaur Leggings,350000.0,234.0,leatherworking,rare
19687,Primal Batskin Bracers,,114.0,leatherworking,rare
22759,Bramblewood Helm,2007489.0,163.0,leatherworking,rare
203794,Animist's Legguards,,224.0,leatherworking,rare
219481,Tracker's Toughened Headgear,,16527.0,leatherworking,rare
172265,Shadowscale Armguards,,131672.0,leatherworking,rare
193236,Infurious Hide,,500.0,leatherworking,rare
219894,Leyfused Hide,,500.0,leatherworking,rare
128883,Warhide Bindings,1107500.0,806.0,leatherworking,rare
85790,Contender's Dragonscale Boots,8743985.0,214.0,leatherworking,rare
85803,Contender's Leather Leggings,5016360.0,308.0,leatherworking,rare
85811,Contender's Scale Leggings,30460823.0,287.0,leatherworking,rare
85812,Contender's Scale Shoulders,28754046.0,216.0,leatherworking,rare
85853,Stormscale Drape,7350895.0,222.0,leatherworking,rare
93460,Crafted Dreadful Gladiator's Dragonhide Legguards,5250000.0,563.0,leatherworking,rare
93479,Crafted Dreadful Gladiator's Wyrmhide Spaulders,250000.0,449.0,leatherworking,rare
93507,Crafted Dreadful Gladiator's Ironskin Gloves,3304445.0,310.0,leatherworking,rare
93517,Crafted Dreadful Gladiator's Copperskin Gloves,4499999.0,299.0,leatherworking,rare
93568,Crafted Dreadful Gladiator's Armwraps of Alacrity,271169.0,287.0,leatherworking,rare
93589,Crafted Dreadful Gladiator's Waistguard of Cruelty,270000.0,283.0,leatherworking,rare
98796,Crafted Malevolent Gladiator's Bindings of Meditation,29989998.0,297.0,leatherworking,rare
98804,Crafted Malevolent Gladiator's Bindings of Prowess,2982600.0,298.0,leatherworking,rare
98814,Crafted Malevolent Gladiator's Links of Cruelty,29544174.0,295.0,leatherworking,rare
98839,Crafted Malevolent Gladiator's Copperskin Helm,4900000.0,447.0,leatherworking,rare
98881,Crafted Malevolent Gladiator's Waistband of Accuracy,9280000.0,310.0,leatherworking,rare
98884,Crafted Malevolent Gladiator's Leather Tunic,9128250.0,615.0,leatherworking,rare
98905,Crafted Malevolent Gladiator's Mail Armor,51374076.0,589.0,leatherworking,rare
98908,Crafted Malevolent Gladiator's Mail Leggings,,595.0,leatherworking,rare
98909,Crafted Malevolent Gladiator's Mail Spaulders,,447.0,leatherworking,rare
75099,Vicious Wyrmhide Shoulders,48417846.0,184.0,leatherworking,rare
75127,Vicious Leather Belt,449676.0,126.0,leatherworking,rare
43260,Eviscerator's Facemask,5000000.0,157.0,leatherworking,rare
43442,Swiftarrow Belt,7846874.0,101.0,leatherworking,rare
43448,Swiftarrow Leggings,14950000.0,192.0,leatherworking,rare
43449,Swiftarrow Shoulderguards,14997136.0,144.0,leatherworking,rare
25691,Heavy Clefthoof Boots,12950000.0,234.0,leatherworking,rare
25696,Felstalker Breastplate,6810938.0,288.0,leatherworking,rare
38399,Trapper's Traveling Pack,2990000.0,40000.0,leatherworking,rare
19688,Blood Tiger Breastplate,,228.0,leatherworking,rare
219485,Tracker's Toughened Girdle,,11271.0,leatherworking,rare
193227,Stonecrust Hide,,500.0,leatherworking,rare
116164,Journeying Helm,550000.0,157.0,leatherworking,rare
85792,Contender's Dragonscale Chestguard,13750000.0,288.0,leatherworking,rare
85808,Contender's Scale Chestguard,491320.0,284.0,leatherworking,rare
93470,Crafted Dreadful Gladiator's Kodohide Spaulders,520000.0,452.0,leatherworking,rare
93513,Crafted Dreadful Gladiator's Ironskin Spaulders,12357463.0,424.0,leatherworking,rare
93578,Crafted Dreadful Gladiator's Armbands of Meditation,1706089.0,282.0,leatherworking,rare
93583,Crafted Dreadful Gladiator's Ringmail Spaulders,11794499.0,439.0,leatherworking,rare
98791,Crafted Malevolent Gladiator's Dragonhide Legguards,16129999.0,563.0,leatherworking,rare
98793,Crafted Malevolent Gladiator's Dragonhide Spaulders,29989995.0,424.0,leatherworking,rare
98799,Crafted Malevolent Gladiator's Kodohide Legguards,29989998.0,600.0,leatherworking,rare
98823,Crafted Malevolent Gladiator's Chain Leggings,62944890.0,571.0,leatherworking,rare
98885,Crafted Malevolent Gladiator's Leather Gloves,1110000.0,305.0,leatherworking,rare
98893,Crafted Malevolent Gladiator's Armbands of Meditation,1059216.0,282.0,leatherworking,rare
98907,Crafted Malevolent Gladiator's Mail Helm,10210000.0,444.0,leatherworking,rare
75083,Vicious Charscale Belt,50474018.0,127.0,leatherworking,rare
75108,Vicious Dragonscale Legs,900504.0,252.0,leatherworking,rare
43434,Eviscerator's Chestguard,185000.0,33754.0,leatherworking,rare
43444,Swiftarrow Bracers,6163183.0,102.0,leatherworking,rare
44438,Dragonstompers,1490000.0,151.0,leatherworking,rare
15049,Blue Dragonscale Shoulders,,162.0,leatherworking,rare
15059,Living Breastplate,9000000.0,225.0,leatherworking,rare
38372,Nerubian Leg Armor,1995000.0,20000.0,leatherworking,rare
15057,Stormshroud Pants,9000000.0,204.0,leatherworking,rare
8367,Dragonscale Breastplate,11989799.0,174.0,leatherworking,rare
2314,Toughened Leather Armor,848998.0,61.0,leatherworking,rare
161964,Honorable Combatant's Mail Gauntlets,22000000.0,1337.0,leatherworking,rare
161967,Honorable Combatant's Mail Armguards,21643057.0,1389.0,leatherworking,rare
85801,Contender's Leather Gloves,4999900.0,153.0,leatherworking,rare
85802,Contender's Leather Helm,9253531.0,230.0,leatherworking,rare
85809,Contender's Scale Gloves,2000000.0,143.0,leatherworking,rare
93458,Crafted Dreadful Gladiator's Dragonhide Gloves,5948935.0,310.0,leatherworking,rare
93468,Crafted Dreadful Gladiator's Kodohide Legguards,2900000.0,600.0,leatherworking,rare
93472,Crafted Dreadful Gladiator's Belt of Cruelty,29990000.0,295.0,leatherworking,rare
93475,Crafted Dreadful Gladiator's Wyrmhide Gloves,29530000.0,289.0,leatherworking,rare
93521,Crafted Dreadful Gladiator's Copperskin Legguards,11020440.0,600.0,leatherworking,rare
93523,Crafted Dreadful Gladiator's Copperskin Spaulders,,452.0,leatherworking,rare
93574,Crafted Dreadful Gladiator's Waistguard of Meditation,1067112.0,284.0,leatherworking,rare
98789,Crafted Malevolent Gladiator's Dragonhide Gloves,,310.0,leatherworking,rare
98802,Crafted Malevolent Gladiator's Belt of Cruelty,4949999.0,295.0,leatherworking,rare
98834,Crafted Malevolent Gladiator's Ironskin Helm,,419.0,leatherworking,rare
56519,Cloak of War,2504211.0,190.0,leatherworking,rare
38592,Dark Arctic Chestpiece,600000.0,209.0,leatherworking,rare
43264,Overcast Bracers,3323259.0,97.0,leatherworking,rare
43265,Overcast Handwraps,4990000.0,97.0,leatherworking,rare
43445,Swiftarrow Hauberk,9163182.0,43275.0,leatherworking,rare
43456,Stormhide Legguards,6950000.0,198.0,leatherworking,rare
20480,Spitfire Gauntlets,39735954.0,118.0,leatherworking,rare
15060,Living Leggings,8950000.0,206.0,leatherworking,rare
219472,Spelunker's Leather Jerkin,,33222.0,leatherworking,rare
219484,Tracker's Toughened Links,,22333.0,leatherworking,rare
172259,Shadowscale Treads,,191881.0,leatherworking,rare
172262,Shadowscale Greaves,,259089.0,leatherworking,rare
219882,Carapace-Backed Hide,,500.0,leatherworking,rare
161966,Honorable Combatant's Mail Waistguard,28489999.0,1384.0,leatherworking,rare
128895,Battlebound Warhelm,2049999.0,824.0,leatherworking,rare
85798,Contender's Leather Boots,1199800.0,226.0,leatherworking,rare
85805,Contender's Scale Belt,530604.0,141.0,leatherworking,rare
85807,Contender's Scale Bracers,18008208.0,142.0,leatherworking,rare
85814,Contender's Wyrmhide Boots,2200000.0,223.0,leatherworking,rare
85820,Contender's Wyrmhide Shoulders,8000000.0,228.0,leatherworking,rare
93465,Crafted Dreadful Gladiator's Bindings of Meditation,4904175.0,297.0,leatherworking,rare
93494,Crafted Dreadful Gladiator's Chain Armor,1000000.0,565.0,leatherworking,rare
93567,Crafted Dreadful Gladiator's Boots of Cruelty,230000.0,459.0,leatherworking,rare
93586,Crafted Dreadful Gladiator's Linked Helm,2000000.0,433.0,leatherworking,rare
98808,Crafted Malevolent Gladiator's Wyrmhide Robes,3950000.0,598.0,leatherworking,rare
98820,Crafted Malevolent Gladiator's Chain Armor,49722366.0,565.0,leatherworking,rare
98821,Crafted Malevolent Gladiator's Chain Gauntlets,7500000.0,285.0,leatherworking,rare
98831,Crafted Malevolent Gladiator's Boots of Alacrity,99999999.0,445.0,leatherworking,rare
98835,Crafted Malevolent Gladiator's Ironskin Legguards,,563.0,leatherworking,rare
98837,Crafted Malevolent Gladiator's Ironskin Tunic,1926426.0,565.0,leatherworking,rare
98886,Crafted Malevolent Gladiator's Leather Helm,880000.0,455.0,leatherworking,rare
98889,Crafted Malevolent Gladiator's Waistguard of Meditation,,284.0,leatherworking,rare
98903,Crafted Malevolent Gladiator's Linked Spaulders,4999999.0,436.0,leatherworking,rare
75077,Vicious Hide Cloak,1379916.0,360.0,leatherworking,rare
75090,Vicious Charscale Helm,,180.0,leatherworking,rare
75092,Vicious Charscale Boots,633468.0,177.0,leatherworking,rare
75130,Vicious Leather Boots,100000.0,188.0,leatherworking,rare
43129,Razorstrike Breastplate,13999996.0,39582.0,leatherworking,rare
43261,Overcast Headguard,29990000.0,143.0,leatherworking,rare
43446,Swiftarrow Gauntlets,7663182.0,106.0,leatherworking,rare
43447,Swiftarrow Helm,,143.0,leatherworking,rare
44444,Dark Nerubian Chestpiece,750000.0,36263.0,leatherworking,rare
25695,Felstalker Belt,5241462.0,144.0,leatherworking,rare
29495,Enchanted Clefthoof Leggings,,293.0,leatherworking,rare
15047,Red Dragonscale Breastplate,,215.0,leatherworking,rare
203966,Cord of Shriveled Heads,,115.0,leatherworking,rare
20296,Green Dragonscale Gauntlets,11786678.0,98.0,leatherworking,rare
219470,Spelunker's Leather Footpads,,26363.0,leatherworking,rare
219474,Tracker's Chitin Cuffs,,11262.0,leatherworking,rare
172260,Shadowscale Gauntlets,,129351.0,leatherworking,rare
193238,Infurious Hide,,500.0,leatherworking,rare
159889,Honorable Combatant's Mail Treads,15990000.0,2134.0,leatherworking,rare
159891,Honorable Combatant's Mail Leggings,34000000.0,2872.0,leatherworking,rare
128880,Warhide Pants,1364999.0,1235.0,leatherworking,rare
116169,Traveling Leggings,2340000.0,176.0,leatherworking,rare
85795,Contender's Dragonscale Leggings,450000.0,291.0,leatherworking,rare
93477,Crafted Dreadful Gladiator's Wyrmhide Legguards,500000.0,596.0,leatherworking,rare
93478,Crafted Dreadful Gladiator's Wyrmhide Robes,1400000.0,598.0,leatherworking,rare
93519,Crafted Dreadful Gladiator's Copperskin Helm,4499999.0,447.0,leatherworking,rare
98800,Crafted Malevolent Gladiator's Kodohide Robes,2250000.0,602.0,leatherworking,rare
98803,Crafted Malevolent Gladiator's Footguards of Alacrity,29990000.0,419.0,leatherworking,rare
98832,Crafted Malevolent Gladiator's Armwraps of Accuracy,4499999.0,286.0,leatherworking,rare
98840,Crafted Malevolent Gladiator's Copperskin Legguards,4499999.0,600.0,leatherworking,rare
98895,Crafted Malevolent Gladiator's Ringmail Gauntlets,28218211.0,291.0,leatherworking,rare
75104,Vicious Leather Gloves,150000.0,127.0,leatherworking,rare
75113,Vicious Leather Shoulders,4606844.0,174.0,leatherworking,rare
75115,Vicious Dragonscale Chest,10092394.0,249.0,leatherworking,rare
75116,Vicious Dragonscale Shoulders,1833426.0,189.0,leatherworking,rare
43133,Nightshock Girdle,500000.0,98.0,leatherworking,rare
43436,Eviscerator's Gauntlets,4987500.0,99.0,leatherworking,rare
44436,Dark Frostscale Leggings,508000.0,182.0,leatherworking,rare
44441,Dark Iceborne Chestguard,4836890.0,32205.0,leatherworking,rare
15063,Devilsaur Gauntlets,309000.0,107.0,leatherworking,rare
15061,Living Shoulders,4998792.0,144.0,leatherworking,rare
132537,Spritescale Circlet,6450000.0,90.0,leatherworking,rare
18948,Barbaric Bracers,2503355.0,42.0,leatherworking,rare
219479,Spelunker's Practiced Britches,,32866.0,leatherworking,rare
172263,Shadowscale Pauldrons,,194641.0,leatherworking,rare
172264,Shadowscale Waistguard,,131205.0,leatherworking,rare
154162,Mistscale Knuckles,30000000.0,3912.0,leatherworking,rare
159884,Honorable Combatant's Leather Treads,21999999.0,2097.0,leatherworking,rare
161951,Honorable Combatant's Leather Waistguard,23980000.0,1409.0,leatherworking,rare
161963,Honorable Combatant's Mail Treads,19999999.0,1983.0,leatherworking,rare
116166,Journeying Slacks,2250000.0,174.0,leatherworking,rare
85791,Contender's Dragonscale Bracers,2500000.0,144.0,leatherworking,rare
85817,Contender's Wyrmhide Gloves,367380.0,151.0,leatherworking,rare
93459,Crafted Dreadful Gladiator's Dragonhide Helm,15445844.0,419.0,leatherworking,rare
93462,Crafted Dreadful Gladiator's Dragonhide Spaulders,600000.0,424.0,leatherworking,rare
93490,Crafted Dreadful Gladiator's Sabatons of Cruelty,10248407.0,459.0,leatherworking,rare
93497,Crafted Dreadful Gladiator's Chain Leggings,810000.0,571.0,leatherworking,rare
93506,Crafted Dreadful Gladiator's Armwraps of Accuracy,1759291.0,286.0,leatherworking,rare
93581,Crafted Dreadful Gladiator's Ringmail Helm,,436.0,leatherworking,rare
93587,Crafted Dreadful Gladiator's Linked Leggings,2180040.0,580.0,leatherworking,rare
98794,Crafted Malevolent Gladiator's Belt of Meditation,2982600.0,296.0,leatherworking,rare
98818,Crafted Malevolent Gladiator's Wristguards of Alacrity,10906569.0,288.0,leatherworking,rare
98841,Crafted Malevolent Gladiator's Copperskin Spaulders,20950000.0,452.0,leatherworking,rare
98890,Crafted Malevolent Gladiator's Footguards of Alacrity,4999993.0,457.0,leatherworking,rare
98904,Crafted Malevolent Gladiator's Waistguard of Cruelty,4999999.0,283.0,leatherworking,rare
75080,Vicious Wyrmhide Legs,875064.0,245.0,leatherworking,rare
75094,Vicious Charscale Bracers,34224932.0,119.0,leatherworking,rare
75097,Vicious Charscale Legs,9950000.0,241.0,leatherworking,rare
75100,Vicious Dragonscale Belt,,124.0,leatherworking,rare
75117,Vicious Wyrmhide Belt,120000.0,117.0,leatherworking,rare
43130,Virulent Spaulders,4409408.0,144.0,leatherworking,rare
43132,Nightshock Hood,2000000.0,145.0,leatherworking,rare
44445,Scaled Icewalkers,2060152.0,143.0,leatherworking,rare
25689,Heavy Clefthoof Vest,150000.0,311.0,leatherworking,rare
29490,Enchanted Felscale Gloves,326028.0,156.0,leatherworking,rare
203816,Junglefury Leggings,,226.0,leatherworking,rare
8174,Comfortable Leather Hat,51697778.0,87.0,leatherworking,rare
4262,Gem-Studded Leather Belt,5810462.0,53.0,leatherworking,rare
7348,Fletcher's Gloves,400000.0,33.0,leatherworking,rare
204709,Shadowflame-Tempered Armor Patch,,5000.0,leatherworking,rare
219887,Writhing Hide,,500.0,leatherworking,rare
159888,Honorable Combatant's Leather Armguards,18000000.0,1429.0,leatherworking,rare
128893,Battlebound Treads,1588049.0,990.0,leatherworking,rare
85793,Contender's Dragonscale Gloves,30020457.0,145.0,leatherworking,rare
85815,Contender's Wyrmhide Bracers,2999999.0,150.0,leatherworking,rare
93463,Crafted Dreadful Gladiator's Belt of Meditation,5978928.0,296.0,leatherworking,rare
93464,Crafted Dreadful Gladiator's Leather Footguards of Meditation,5539282.0,421.0,leatherworking,rare
93488,Crafted Dreadful Gladiator's Links of Cruelty,300000.0,295.0,leatherworking,rare
93491,Crafted Dreadful Gladiator's Sabatons of Alacrity,1010000.0,444.0,leatherworking,rare
93495,Crafted Dreadful Gladiator's Chain Gauntlets,4544689.0,285.0,leatherworking,rare
93509,Crafted Dreadful Gladiator's Ironskin Helm,,419.0,leatherworking,rare
93515,Crafted Dreadful Gladiator's Ironskin Tunic,4250000.0,565.0,leatherworking,rare
93569,Crafted Dreadful Gladiator's Leather Tunic,6085500.0,615.0,leatherworking,rare
93592,Crafted Dreadful Gladiator's Mail Helm,,444.0,leatherworking,rare
98798,Crafted Malevolent Gladiator's Kodohide Helm,29979999.0,447.0,leatherworking,rare
98888,Crafted Malevolent Gladiator's Leather Spaulders,19999900.0,459.0,leatherworking,rare
98902,Crafted Malevolent Gladiator's Linked Leggings,19802968.0,580.0,leatherworking,rare
75102,Vicious Dragonscale Helm,,188.0,leatherworking,rare
75109,Vicious Wyrmhide Gloves,990000.0,122.0,leatherworking,rare
75114,Vicious Dragonscale Bracers,9395308.0,125.0,leatherworking,rare
43453,Stormhide Hauberk,12500000.0,40348.0,leatherworking,rare
43454,Stormhide Grips,,98.0,leatherworking,rare
38441,Cloak of Harsh Winds,1450000.0,139.0,leatherworking,rare
44437,Dark Frostscale Breastplate,1605712.0,182.0,leatherworking,rare
34105,Quiver of a Thousand Feathers,,37500.0,leatherworking,rare
19049,Timbermaw Brawlers,,117.0,leatherworking,rare
20476,Sandstalker Bracers,8564958.0,113.0,leatherworking,rare
203814,Junglefury Gauntlets,,112.0,leatherworking,rare
29533,Cobrahide Leg Armor,,20000.0,leatherworking,rare
165699,Scarlet Herring Lure,9199999.0,7500.0,leatherworking,rare
219471,Spelunker's Leather Bands,,16580.0,leatherworking,rare
193249,Infurious Scales,,500.0,leatherworking,rare
219884,Crystalfused Hide,,500.0,leatherworking,rare
159893,Honorable Combatant's Mail Armguards,8490000.0,1353.0,leatherworking,rare
161965,Honorable Combatant's Mail Greaves,39999999.0,2742.0,leatherworking,rare
93469,Crafted Dreadful Gladiator's Kodohide Robes,3757246.0,602.0,leatherworking,rare
93474,Crafted Dreadful Gladiator's Bindings of Prowess,999941.0,298.0,leatherworking,rare
98792,Crafted Malevolent Gladiator's Dragonhide Robes,,565.0,leatherworking,rare
98816,Crafted Malevolent Gladiator's Sabatons of Cruelty,1501502.0,459.0,leatherworking,rare
98842,Crafted Malevolent Gladiator's Copperskin Tunic,4900000.0,602.0,leatherworking,rare
98887,Crafted Malevolent Gladiator's Leather Legguards,880000.0,611.0,leatherworking,rare
75081,Vicious Dragonscale Gloves,1773202.0,126.0,leatherworking,rare
75105,Vicious Leather Helm,,190.0,leatherworking,rare
75112,Vicious Leather Legs,,231.0,leatherworking,rare
43257,Wildscale Breastplate,1000000.0,208.0,leatherworking,rare
43433,Eviscerator's Shoulderpads,4000000.0,146.0,leatherworking,rare
43438,Eviscerator's Legguards,5000000.0,199.0,leatherworking,rare
43455,Stormhide Crown,82052596.0,147.0,leatherworking,rare
38591,Dark Arctic Leggings,5000000.0,189.0,leatherworking,rare
44440,Dark Iceborne Leggings,999999.0,184.0,leatherworking,rare
44443,Dark Nerubian Leggings,309998.0,191.0,leatherworking,rare
29491,Enchanted Felscale Boots,6310698.0,233.0,leatherworking,rare
22761,Bramblewood Belt,,110.0,leatherworking,rare
38371,Jormungar Leg Armor,38499997.0,20000.0,leatherworking,rare
208188,Verdant Conduit,,5000.0,leatherworking,rare
193247,Frostbite Scales,,500.0,leatherworking,rare
159892,Honorable Combatant's Mail Waistguard,18004999.0,1348.0,leatherworking,rare
159896,Honorable Combatant's Bow,15000000.0,4858.0,leatherworking,rare
161948,Honorable Combatant's Leather Treads,22500000.0,2021.0,leatherworking,rare
161952,Honorable Combatant's Leather Armguards,14439999.0,1414.0,leatherworking,rare
128894,Battlebound Grips,2550000.0,779.0,leatherworking,rare
128896,Battlebound Leggings,1600179.0,1217.0,leatherworking,rare
85789,Contender's Dragonscale Belt,27837602.0,143.0,leatherworking,rare
85794,Contender's Dragonscale Helm,26599922.0,217.0,leatherworking,rare
85818,Contender's Wyrmhide Helm,5000000.0,226.0,leatherworking,rare
85819,Contender's Wyrmhide Leggings,438800.0,304.0,leatherworking,rare
93566,Crafted Dreadful Gladiator's Waistband of Accuracy,16168409.0,310.0,leatherworking,rare
93577,Crafted Dreadful Gladiator's Armbands of Prowess,1488800.0,283.0,leatherworking,rare
93579,Crafted Dreadful Gladiator's Ringmail Armor,2982600.0,578.0,leatherworking,rare
93591,Crafted Dreadful Gladiator's Mail Gauntlets,890000.0,297.0,leatherworking,rare
98795,Crafted Malevolent Gladiator's Footguards of Meditation,2982600.0,421.0,leatherworking,rare
98833,Crafted Malevolent Gladiator's Ironskin Gloves,,310.0,leatherworking,rare
98882,Crafted Malevolent Gladiator's Boots of Cruelty,35438624.0,459.0,leatherworking,rare
98891,Crafted Malevolent Gladiator's Footguards of Meditation,4999993.0,460.0,leatherworking,rare
75101,Vicious Wyrmhide Boots,,180.0,leatherworking,rare
75103,Vicious Leather Chest,903804.0,253.0,leatherworking,rare
75106,Vicious Wyrmhide Bracers,,121.0,leatherworking,rare
75110,Vicious Dragonscale Boots,400000.0,185.0,leatherworking,rare
56484,Darkbrand Gloves,2949976.0,107.0,leatherworking,rare
42731,Leggings of Visceral Strikes,3500000.0,207.0,leatherworking,rare
43439,Eviscerator's Treads,7304269.0,150.0,leatherworking,rare
43450,Stormhide Belt,,97.0,leatherworking,rare
43452,Stormhide Wristguards,,98.0,leatherworking,rare
18504,Girdle of Insight,,117.0,leatherworking,rare
20477,Sandstalker Gauntlets,9999554.0,117.0,leatherworking,rare
22760,Bramblewood Boots,6500000.0,163.0,leatherworking,rare
15066,Ironfeather Breastplate,5000000.0,216.0,leatherworking,rare
8346,Gauntlets of the Sea,2496875.0,72.0,leatherworking,rare
8347,Dragonscale Gauntlets,,72.0,leatherworking,rare
132534,Heavy Scale Wraps,27480.0,43.0,leatherworking,rare
219473,Tracker's Chitin Galoshes,,16703.0,leatherworking,rare
219482,Tracker's Toughened Shoulderguards,,16590.0,leatherworking,rare
161950,Honorable Combatant's Leather Greaves,39879999.0,2793.0,leatherworking,rare
116170,Leather Refurbishing Kit,427495.0,,leatherworking,rare
93467,Crafted Dreadful Gladiator's Kodohide Helm,1400000.0,447.0,leatherworking,rare
93473,Crafted Dreadful Gladiator's Leather Footguards of Alacrity,29989998.0,419.0,leatherworking,rare
93493,Crafted Dreadful Gladiator's Wristguards of Accuracy,1500000.0,287.0,leatherworking,rare
93496,Crafted Dreadful Gladiator's Chain Helm,28932753.0,426.0,leatherworking,rare
93498,Crafted Dreadful Gladiator's Chain Spaulders,8337029.0,429.0,leatherworking,rare
93576,Crafted Dreadful Gladiator's Mail Footguards of Meditation,4999993.0,460.0,leatherworking,rare
